1934	2.134615e-013	0	0	0.000000e+000
1935	6.759001e-003	1	0	6.759001e-003
1938	1.754402e-004	2	1	1.754402e-004
1941	1.472628e-006	3	2	1.472628e-006
1944	8.181522e-008	4	3	8.181522e-008
1949	2.205032e-013	5	4	2.205032e-013
1949	2.205032e-013	5	4	2.205032e-013
1949	2.205032e-013	0	0	0.000000e+000
1950	6.759124e-003	1	0	6.759124e-003
1953	1.767111e-004	2	1	1.767111e-004
1956	1.495686e-006	3	2	1.495686e-006
1959	8.312034e-008	4	3	8.312034e-008
1964	2.277825e-013	5	4	2.277825e-013
1964	2.277825e-013	5	4	2.277825e-013
1964	2.277825e-013	0	0	0.000000e+000
1965	6.759250e-003	1	0	6.759250e-003
1968	1.779846e-004	2	1	1.779846e-004
1971	1.519019e-006	3	2	1.519019e-006
1974	8.443489e-008	4	3	8.443489e-008
1979	2.350977e-013	5	4	2.350977e-013
1979	2.350977e-013	5	4	2.350977e-013
1979	2.350977e-013	0	0	0.000000e+000
1980	6.759377e-003	1	0	6.759377e-003
1983	1.792607e-004	2	1	1.792607e-004
1986	1.542629e-006	3	2	1.542629e-006
1989	8.575897e-008	4	3	8.575897e-008
1994	2.427844e-013	5	4	2.427844e-013
1994	2.427844e-013	5	4	2.427844e-013
1994	2.427844e-013	0	0	0.000000e+000
1995	6.759506e-003	1	0	6.759506e-003
1998	1.805395e-004	2	1	1.805395e-004
2001	1.566518e-006	3	2	1.566518e-006
2004	8.709238e-008	4	3	8.709238e-008
2009	2.504096e-013	5	4	2.504096e-013
2009	2.504096e-013	5	4	2.504096e-013
2009	2.504096e-013	0	0	0.000000e+000
2010	6.759637e-003	1	0	6.759637e-003
2013	1.818209e-004	2	1	1.818209e-004
2016	1.590690e-006	3	2	1.590690e-006
2019	8.843507e-008	4	3	8.843507e-008
2024	2.584688e-013	5	4	2.584688e-013
2024	2.584688e-013	5	4	2.584688e-013
2024	2.584688e-013	0	0	0.000000e+000
2025	6.759770e-003	1	0	6.759770e-003
2028	1.831049e-004	2	1	1.831049e-004
2031	1.615146e-006	3	2	1.615146e-006
2034	8.978710e-008	4	3	8.978710e-008
2039	2.666006e-013	5	4	2.666006e-013
2039	2.666006e-013	5	4	2.666006e-013
2039	2.666006e-013	0	0	0.000000e+000
2040	6.759906e-003	1	0	6.759906e-003
2043	1.843916e-004	2	1	1.843916e-004
2046	1.639890e-006	3	2	1.639890e-006
2049	9.114824e-008	4	3	9.114824e-008
2054	2.749333e-013	5	4	2.749333e-013
2054	2.749333e-013	5	4	2.749333e-013
2054	2.749333e-013	0	0	0.000000e+000
2055	6.760043e-003	1	0	6.760043e-003
2058	1.856809e-004	2	1	1.856809e-004
2061	1.664924e-006	3	2	1.664924e-006
2064	9.251848e-008	4	3	9.251848e-008
2069	2.834744e-013	5	4	2.834744e-013
2069	2.834744e-013	5	4	2.834744e-013
2069	2.834744e-013	0	0	0.000000e+000
2070	6.760182e-003	1	0	6.760182e-003
2073	1.869729e-004	2	1	1.869729e-004
2076	1.690250e-006	3	2	1.690250e-006
2079	9.389792e-008	4	3	9.389792e-008
2084	2.923492e-013	5	4	2.923492e-013
2084	2.923492e-013	5	4	2.923492e-013
2084	2.923492e-013	0	0	0.000000e+000
2085	6.760323e-003	1	0	6.760323e-003
2088	1.882676e-004	2	1	1.882676e-004
2091	1.715873e-006	3	2	1.715873e-006
2094	9.528634e-008	4	3	9.528634e-008
2099	3.015468e-013	5	4	3.015468e-013
2099	3.015468e-013	5	4	3.015468e-013
2099	3.015468e-013	0	0	0.000000e+000
2100	6.760467e-003	1	0	6.760467e-003
2103	1.895650e-004	2	1	1.895650e-004
2106	1.741792e-006	3	2	1.741792e-006
2109	9.668378e-008	4	3	9.668378e-008
2114	3.108110e-013	5	4	3.108110e-013
2114	3.108110e-013	5	4	3.108110e-013
2114	3.108110e-013	0	0	0.000000e+000
2115	6.760612e-003	1	0	6.760612e-003
2118	1.908651e-004	2	1	1.908651e-004
2121	1.768013e-006	3	2	1.768013e-006
2124	9.809016e-008	4	3	9.809016e-008
2129	3.204955e-013	5	4	3.204955e-013
2129	3.204955e-013	5	4	3.204955e-013
2129	3.204955e-013	0	0	0.000000e+000
2130	6.760759e-003	1	0	6.760759e-003
2133	1.921680e-004	2	1	1.921680e-004
2136	1.794537e-006	3	2	1.794537e-006
2139	9.950534e-008	4	3	9.950534e-008
2144	3.303975e-013	5	4	3.303975e-013
2144	3.303975e-013	5	4	3.303975e-013
2144	3.303975e-013	0	0	0.000000e+000
2145	6.760909e-003	1	0	6.760909e-003
2148	1.934735e-004	2	1	1.934735e-004
2151	1.821367e-006	3	2	1.821367e-006
2154	1.009295e-007	4	3	1.009295e-007
2159	3.405920e-013	5	4	3.405920e-013
2159	3.405920e-013	5	4	3.405920e-013
2159	3.405920e-013	0	0	0.000000e+000
2160	6.761060e-003	1	0	6.761060e-003
2163	1.947818e-004	2	1	1.947818e-004
2166	1.848506e-006	3	2	1.848506e-006
2169	1.023623e-007	4	3	1.023623e-007
2174	3.510846e-013	5	4	3.510846e-013
2174	3.510846e-013	5	4	3.510846e-013
2174	3.510846e-013	0	0	0.000000e+000
2175	6.761214e-003	1	0	6.761214e-003
2178	1.960929e-004	2	1	1.960929e-004
2181	1.875956e-006	3	2	1.875956e-006
2184	1.038040e-007	4	3	1.038040e-007
2189	3.618729e-013	5	4	3.618729e-013
2189	3.618729e-013	5	4	3.618729e-013
2189	3.618729e-013	0	0	0.000000e+000
2190	6.761370e-003	1	0	6.761370e-003
2193	1.974067e-004	2	1	1.974067e-004
2196	1.903720e-006	3	2	1.903720e-006
2199	1.052542e-007	4	3	1.052542e-007
2204	3.730238e-013	5	4	3.730238e-013
2204	3.730238e-013	5	4	3.730238e-013
2204	3.730238e-013	0	0	0.000000e+000
2205	6.761527e-003	1	0	6.761527e-003
2208	1.987232e-004	2	1	1.987232e-004
