  Element 91: Pa      Atomic mass:  231.0359

  Edge          keV         A
    K       112.6014    0.1101
    L-I      21.1046    0.5875
    L-II     20.3137    0.6103
    L-III    16.7331    0.7410
    M1        5.3669    2.3102
    M2        5.0009    2.4792
    M3        4.1738    2.9705
    M4        3.6112    3.4333
    M5        3.4418    3.6023
    N1        1.3871    8.9384
    N2        1.2243   10.1269
    N3        1.0067   12.3159

Scattering factors as a function of energy: 

   6600.000      -5.214880       17.36520    
   6700.000      -5.068112       16.98134    
   6800.000      -4.939682       16.61044    
   6900.000      -4.808992       16.25174    
   7000.000      -4.715600       15.90454    
   7100.000      -4.617171       15.57006    
   7200.000      -4.528121       15.24644    
   7300.000      -4.447110       14.93317    
   7400.000      -4.374588       14.62980    
   7500.000      -4.309371       14.33593    
   7600.000      -4.250903       14.05114    
   7700.000      -4.198684       13.77505    
   7800.000      -4.152260       13.50730    
   7900.000      -4.111220       13.24754    
   8000.000      -4.075191       12.99544    
   8100.000      -4.043835       12.75070    
   8200.000      -4.016842       12.51302    
   8300.000      -3.993932       12.28212    
   8400.000      -3.982827       12.05802    
   8500.000      -3.967471       11.84043    
   8600.000      -3.955468       11.62888    
   8700.000      -3.946622       11.42314    
   8800.000      -3.940748       11.22297    
   8900.000      -3.937659       11.02819    
   9000.000      -3.936596       10.84050    
   9100.000      -3.937860       10.65783    
   9200.000      -3.941320       10.48000    
   9300.000      -3.946884       10.30684    
   9400.000      -3.954390       10.13817    
   9500.000      -3.963758       9.973831    
   9600.000      -3.974895       9.813677    
   9700.000      -3.987714       9.657558    
   9800.000      -4.002137       9.505333    
   9900.000      -4.018092       9.356871    
   10000.00      -4.035512       9.212040    
   10100.00      -4.057246       9.070876    
   10200.00      -4.077630       8.933129    
   10300.00      -4.099304       8.798682    
   10400.00      -4.122221       8.667427    
   10500.00      -4.146341       8.539259    
   10600.00      -4.171626       8.414079    
   10700.00      -4.198042       8.291791    
   10800.00      -4.227264       8.172360    
   10900.00      -4.255936       8.055677    
   11000.00      -4.285659       7.941626    
   11100.00      -4.316415       7.830127    
   11200.00      -4.348188       7.721102    
   11300.00      -4.380967       7.614475    
   11400.00      -4.414741       7.510174    
   11500.00      -4.449506       7.408128    
   11600.00      -4.485260       7.308270    
   11700.00      -4.522000       7.210539    
   11800.00      -4.559733       7.114869    
   11900.00      -4.598464       7.021202    
   12000.00      -4.638202       6.929479    
   12100.00      -4.678961       6.839645    
   12200.00      -4.720756       6.751649    
   12300.00      -4.763608       6.665436    
   12400.00      -4.807538       6.580958    
   12500.00      -4.852574       6.498167    
   12600.00      -4.898747       6.417016    
   12700.00      -4.946091       6.337461    
   12800.00      -4.994646       6.259458    
   12900.00      -5.044455       6.182967    
   13000.00      -5.095706       6.107946    
   13100.00      -5.148178       6.034358    
   13200.00      -5.202068       5.962164    
   13300.00      -5.260231       5.891328    
   13400.00      -5.317017       5.821846    
   13500.00      -5.375604       5.753651    
   13600.00      -5.435925       5.686712    
   13700.00      -5.498082       5.620998    
   13800.00      -5.562190       5.556477    
   13900.00      -5.628371       5.493119    
   14000.00      -5.700309       5.430911    
   14100.00      -5.771088       5.369832    
   14200.00      -5.844420       5.309833    
   14300.00      -5.920505       5.250886    
   14400.00      -5.999566       5.192968    
   14500.00      -6.081861       5.136052    
   14600.00      -6.167684       5.080115    
   14700.00      -6.257368       5.025134    
   14800.00      -6.351303       4.971087    
   14900.00      -6.449924       4.917951    
   15000.00      -6.554935       4.865724    
   15100.00      -6.664655       4.814370    
   15200.00      -6.780973       4.763866    
   15300.00      -6.904788       4.714191    
   15400.00      -7.037192       4.665329    
   15500.00      -7.179541       4.617259    
   15600.00      -7.333529       4.569965    
   15700.00      -7.504108       4.523456    
   15800.00      -7.688598       4.477714    
   15900.00      -7.893612       4.432696    
   16000.00      -8.124489       4.388386    
   16100.00      -8.388947       4.344770    
   16200.00      -8.698767       4.301832    
   16300.00      -9.073194       4.259558    
   16400.00      -9.546994       4.217933    
   16500.00      -10.19320       4.176944    
   16600.00      -11.21340       4.136577    
   16636.00      -11.79073       4.122195    
   16641.00      -11.88775       4.120203    
   16646.00      -11.99021       4.118214    
   16651.00      -12.09880       4.116226    
   16656.00      -12.21433       4.114239    
   16661.00      -12.33765       4.112254    
   16666.00      -12.46997       4.110270    
   16671.00      -12.61260       4.108288    
   16676.00      -12.76739       4.106307    
   16681.00      -12.93643       4.104328    
   16686.00      -13.12277       4.102350    
   16691.00      -13.33014       4.100374    
   16696.00      -13.56396       4.098399    
   16700.00      -13.77525       4.096820    
   16701.00      -13.83204       4.096426    
   16706.00      -14.14579       4.094454    
   16711.00      -14.52425       4.092484    
   16716.00      -15.00055       4.090515    
   16721.00      -15.64383       4.088547    
   16726.00      -16.63626       4.086582    
   16731.00      -18.90837       4.084617    
   16736.00      -18.32053       9.964382    
   16741.00      -16.43926       9.959636    
   16746.00      -15.51687       9.954890    
   16751.00      -14.90007       9.950150    
   16756.00      -14.43548       9.945411    
   16761.00      -14.06274       9.940677    
   16766.00      -13.75117       9.935943    
   16771.00      -13.48361       9.931213    
   16776.00      -13.24905       9.926487    
   16781.00      -13.04013       9.921762    
   16786.00      -12.85190       9.917042    
   16791.00      -12.68049       9.912322    
   16796.00      -12.52325       9.907608    
   16800.00      -12.40613       9.903837    
   16801.00      -12.37790       9.902894    
   16806.00      -12.24285       9.898185    
   16811.00      -12.11665       9.893476    
   16816.00      -11.99829       9.888773    
   16821.00      -11.88680       9.884072    
   16826.00      -11.78140       9.879373    
   16831.00      -11.68153       9.874678    
   16900.00      -10.66309       9.810162    
   17000.00      -9.765800       9.717601    
   17100.00      -9.160084       9.626140    
   17200.00      -8.705304       9.535762    
   17300.00      -8.343805       9.446455    
   17400.00      -8.046185       9.358199    
   17500.00      -7.795416       9.270983    
   17600.00      -7.580742       9.184791    
   17700.00      -7.394943       9.099608    
   17800.00      -7.232954       9.015424    
   17900.00      -7.091089       8.932219    
   18000.00      -6.966616       8.849982    
   18100.00      -6.863254       8.768714    
   18200.00      -6.767841       8.688472    
   18300.00      -6.684931       8.609159    
   18400.00      -6.613602       8.530760    
   18500.00      -6.553163       8.453263    
   18600.00      -6.503127       8.376657    
   18700.00      -6.463187       8.300930    
   18800.00      -6.433206       8.226070    
   18900.00      -6.413218       8.152064    
   19000.00      -6.403445       8.078900    
   19100.00      -6.404311       8.006569    
   19200.00      -6.416496       7.935057    
   19300.00      -6.440994       7.864356    
   19400.00      -6.479232       7.794451    
   19500.00      -6.533233       7.725335    
   19600.00      -6.605920       7.656995    
   19700.00      -6.701625       7.589422    
   19800.00      -6.827074       7.522607    
   19900.00      -6.993452       7.456537    
   20000.00      -7.221333       7.391203    
   20100.00      -7.555420       7.326596    
   20200.00      -8.128695       7.262706    
   20216.00      -8.268959       7.252551    
   20221.00      -8.317706       7.249380    
   20226.00      -8.369212       7.246212    
