  Element 92: U       Atomic mass:  238.0289

  Edge          keV         A
    K       115.6061    0.1072
    L-I      21.7574    0.5698
    L-II     20.9476    0.5919
    L-III    17.1663    0.7223
    M1        5.5480    2.2348
    M2        5.1822    2.3925
    M3        4.3034    2.8811
    M4        3.7276    3.3261
    M5        3.5517    3.4908
    N1        1.4408    8.6052
    N2        1.2726    9.7426
    N3        1.0449   11.8657

Scattering factors as a function of energy: 

   9900.000      -4.004784       9.759996    
   10000.00      -4.017534       9.609414    
   10100.00      -4.031786       9.462477    
   10200.00      -4.047475       9.319064    
   10300.00      -4.064541       9.179058    
   10400.00      -4.086549       9.042417    
   10500.00      -4.106416       8.909099    
   10600.00      -4.127499       8.778885    
   10700.00      -4.149756       8.651677    
   10800.00      -4.173151       8.527377    
   10900.00      -4.197648       8.405896    
   11000.00      -4.223218       8.287144    
   11100.00      -4.251780       8.171041    
   11200.00      -4.279492       8.057598    
   11300.00      -4.308204       7.946647    
   11400.00      -4.337895       7.838114    
   11500.00      -4.368554       7.731924    
   11600.00      -4.400167       7.628009    
   11700.00      -4.432728       7.526303    
   11800.00      -4.466229       7.426739    
   11900.00      -4.500669       7.329257    
   12000.00      -4.536047       7.233797    
   12100.00      -4.572366       7.140300    
   12200.00      -4.609631       7.048712    
   12300.00      -4.647851       6.958978    
   12400.00      -4.687036       6.871048    
   12500.00      -4.727201       6.784870    
   12600.00      -4.768363       6.700398    
   12700.00      -4.810543       6.617585    
   12800.00      -4.853763       6.536386    
   12900.00      -4.898051       6.456758    
   13000.00      -4.943439       6.378658    
   13100.00      -4.989960       6.302047    
   13200.00      -5.037653       6.226887    
   13300.00      -5.086563       6.153137    
   13400.00      -5.136735       6.080763    
   13500.00      -5.188226       6.009729    
   13600.00      -5.241093       5.940001    
   13700.00      -5.295402       5.871546    
   13800.00      -5.351227       5.804332    
   13900.00      -5.411487       5.738343    
   14000.00      -5.470592       5.673549    
   14100.00      -5.531477       5.609906    
   14200.00      -5.594254       5.547387    
   14300.00      -5.659043       5.485962    
   14400.00      -5.725979       5.425606    
   14500.00      -5.795216       5.366294    
   14600.00      -5.866920       5.308000    
   14700.00      -5.945210       5.250718    
   14800.00      -6.022451       5.194427    
   14900.00      -6.102815       5.139086    
   15000.00      -6.186579       5.084670    
   15100.00      -6.274063       5.031158    
   15200.00      -6.365632       4.978532    
   15300.00      -6.461715       4.926768    
   15400.00      -6.564025       4.875852    
   15500.00      -6.670705       4.825781    
   15600.00      -6.783692       4.776517    
   15700.00      -6.903814       4.728042    
   15800.00      -7.032091       4.680337    
   15900.00      -7.169773       4.633388    
   16000.00      -7.318431       4.587176    
   16100.00      -7.480059       4.541686    
   16200.00      -7.660092       4.496926    
   16300.00      -7.856293       4.452887    
   16400.00      -8.076267       4.409522    
   16500.00      -8.326781       4.366819    
   16600.00      -8.617971       4.324763    
   16700.00      -8.965984       4.283341    
   16800.00      -9.398901       4.242541    
   16900.00      -9.972380       4.202348    
   17000.00      -10.82366       4.162750    
   17069.00      -11.79945       4.135768    
   17074.00      -11.89584       4.133824    
   17079.00      -11.99770       4.131881    
   17084.00      -12.10560       4.129940    
   17089.00      -12.22038       4.127999    
   17094.00      -12.34288       4.126060    
   17099.00      -12.47431       4.124123    
   17100.00      -12.50176       4.123735    
   17104.00      -12.61595       4.122187    
   17109.00      -12.76956       4.120253    
   17114.00      -12.93740       4.118320    
   17119.00      -13.12220       4.116388    
   17124.00      -13.32793       4.114458    
   17129.00      -13.55970       4.112529    
   17134.00      -13.82522       4.110601    
   17139.00      -14.13569       4.108675    
   17144.00      -14.50952       4.106751    
   17149.00      -14.97938       4.104828    
   17154.00      -15.61120       4.102907    
   17159.00      -16.57924       4.100986    
   17164.00      -18.72473       4.099067    
   17169.00      -18.44116       9.957353    
   17174.00      -16.48199       9.952696    
   17179.00      -15.54442       9.948041    
   17184.00      -14.92174       9.943390    
   17189.00      -14.45443       9.938743    
   17194.00      -14.07995       9.934095    
   17199.00      -13.76757       9.929453    
   17200.00      -13.71075       9.928524    
   17204.00      -13.49937       9.924812    
   17209.00      -13.26449       9.920176    
   17214.00      -13.05539       9.915540    
   17219.00      -12.86708       9.910909    
   17224.00      -12.69567       9.906279    
   17229.00      -12.53845       9.901653    
   17234.00      -12.39321       9.897031    
   17239.00      -12.25819       9.892409    
   17244.00      -12.13214       9.887793    
   17249.00      -12.01383       9.883177    
   17254.00      -11.90246       9.878565    
   17259.00      -11.79718       9.873955    
   17264.00      -11.69743       9.869349    
   17300.00      -11.10081       9.836265    
   17400.00      -10.03626       9.745111    
   17500.00      -9.358158       9.655051    
   17600.00      -8.862285       9.566067    
   17700.00      -8.473761       9.478143    
   17800.00      -8.156592       9.391265    
   17900.00      -7.890643       9.305415    
   18000.00      -7.663490       9.220580    
   18100.00      -7.467049       9.136745    
   18200.00      -7.295538       9.053896    
   18300.00      -7.144915       8.972019    
   18400.00      -7.012145       8.891099    
   18500.00      -6.894936       8.811122    
   18600.00      -6.791528       8.732076    
   18700.00      -6.706522       8.653996    
   18800.00      -6.626903       8.576870    
   18900.00      -6.557806       8.500632    
   19000.00      -6.498610       8.425272    
   19100.00      -6.448851       8.350779    
   19200.00      -6.408220       8.277138    
   19300.00      -6.376846       8.204342    
   19400.00      -6.354086       8.132374    
   19500.00      -6.340349       8.061224    
   19600.00      -6.335897       7.990882    
   19700.00      -6.341169       7.921335    
   19800.00      -6.356823       7.852574    
   19900.00      -6.383799       7.784586    
