ALV-5000/E-WIN Data
ALV-5000/EPP-WIN Data
Date :	"21.05.2007"
      29.88281	     346.35321
      30.23438	     336.48090
      30.58594	     322.62552
      30.93750	     357.20990
      31.28906	     331.50491
      31.64063	     331.75528
      31.99219	     319.67520
      32.34375	     316.87567
      32.69531	     344.09424
      33.04688	     338.38138
      33.39844	     333.49359
      33.75000	     306.45996
      34.10156	     320.45758
      34.45313	     327.28000
      34.80469	     321.40500
      35.15625	     330.15634
      35.50781	     335.59039
      35.85938	     310.39465
      36.21094	     324.17322
      36.56250	     315.00934
      36.91406	     319.33948
      37.26563	     316.45746
      37.61719	     363.98398
      37.96875	     330.70261
      38.32031	     350.50699
      38.67188	     361.21289
      39.02344	     306.08441
      39.37500	     351.16418
      39.72656	     357.74762
      40.07813	     337.51648
      40.42969	     339.53363
      40.78125	     361.85303
      41.13281	     349.22672
      41.48438	     393.62082
      41.83594	     370.93726
      42.18750	     366.50467
      42.53906	     359.20999
      42.89063	     320.33240
      43.24219	     311.22540
      43.59375	     310.62509
      43.94531	     303.01746
      44.29688	     331.82925
      44.64844	     361.33240
      45.00000	     368.39380
      45.35156	     330.23318
      45.70313	     308.97498
      46.05469	     312.74182
      46.40625	     313.10883
      46.75781	     317.26260
      47.10938	     336.88773
      47.46094	     330.58881
      47.81250	     329.92307
      48.16406	     330.98425
      48.51563	     342.43274
      48.86719	     322.99536
      49.21875	     330.43518
      49.57031	     360.33948
      49.92188	     355.67075
      50.27344	     349.33481
      50.62500	     342.77414
      50.97656	     324.90155
      51.32813	     365.83893
      51.67969	     325.61282
      52.03125	     338.10541
      52.38281	     353.00778
      52.73438	     316.32373
      53.08594	     336.43253
      53.43750	     338.83374
      53.78906	     328.42941
      54.14063	     319.78046
      54.49219	     321.77768
      54.84375	     308.64780
      55.19531	     319.93979
      55.54688	     312.19843
      55.89844	     344.47833
      56.25000	     333.26031
      56.60156	     310.64786
      56.95313	     311.60095
      57.30469	     312.96658
      57.65625	     327.76367
      58.00781	     318.81314
      58.35938	     322.87872
      58.71094	     336.53210
      59.06250	     365.67108
      59.41406	     406.78769
      59.76563	     358.29956
      60.11719	     347.96921
      60.46875	     352.05753
      60.82031	     310.54260
      61.17188	     336.18216
      61.52344	     340.58630
      61.87500	     418.19064
      62.22656	     341.30609
      62.57813	     329.43372
      62.92969	     318.99240
      63.28125	     340.31033
      63.63281	     339.99454
      63.98438	     360.31955
      64.33594	     347.03601
      64.68750	     336.06268
      65.03906	     357.49158
      65.39063	     342.97046
      65.74219	     310.34628
      66.09375	     329.00980
      66.44531	     349.79004
      66.79688	     362.19727
      67.14844	     316.38632
      67.50000	     327.95428
      67.85156	     314.46878
      68.20313	     363.98111
      68.55469	     394.33777
      68.90625	     358.44180
      69.25781	     326.49478
      69.60938	     337.76401
      69.96094	     349.51974
      70.31250	     358.88849
      70.66406	     344.64618
      71.01563	     321.86588
      71.36719	     347.55383
      71.71875	     321.33102
      72.07031	     317.17441
      72.42188	     373.57462
      72.77344	     328.63712
      73.12500	     324.43213
      73.47656	     316.16727
      73.82813	     334.93887
      74.17969	     322.77631
      74.53125	     342.46118
      74.88281	     369.13065
      75.23438	     315.37350
      75.58594	     347.88669
      75.93750	     387.89374
      76.28906	     345.71024
      76.64063	     322.30972
      76.99219	     334.76532
      77.34375	     337.37424
      77.69531	     352.65500
      78.04688	     336.77963
      78.39844	     352.21402
      78.75000	     349.59656
      79.10156	     352.93948
      79.45313	     322.51172
      79.80469	     343.63904
      80.15625	     340.70010
      80.50781	     341.82388
      80.85938	     331.57318
      81.21094	     334.42392
      81.56250	     341.75278
      81.91406	     335.27744
      82.26563	     336.11957
      82.61719	     333.35419
      82.96875	     341.55078
      83.32031	     326.22736
      83.67188	     359.04782
      84.02344	     331.73819
      84.37500	     337.53925
      84.72656	     336.17648
      85.07813	     336.51218
      85.42969	     357.59967
      85.78125	     365.15613
      86.13281	     354.71194
      86.48438	     334.50644
      86.83594	     359.09903
      87.18750	     329.54184
      87.53906	     367.34113
      87.89063	     332.41248
      88.24219	     353.67068
      88.59375	     332.95020
      88.94531	     341.53085
      89.29688	     342.56076
      89.64844	     340.74847

Monitor Diode	 553759.50

"Cumulant 1.Order"
FluctuationFreq. [1/ms]	 1.6326E+001
DiffCoefficient [µm²/s]	 3.4776E+001
Hydrodyn. Radius [nm]	 6.9424E+000

"Cumulant 2.Order"
FluctuationFreq. [1/ms]	 2.6328E+001
DiffCoefficient [µm²/s]	 5.6080E+001
Hydrodyn. Radius [nm]	 4.3050E+000
Expansion Parameter µ2	 3.1687E+002

"Cumulant 3.Order"
FluctuationFreq. [1/ms]	 2.8590E+001
DiffCoefficient [µm²/s]	 6.0898E+001
Hydrodyn. Radius [nm]	 3.9644E+000
Expansion Parameter µ2	 5.0260E+002
Expansion Parameter µ3	 4.8479E+003

"StandardDeviation"
  1.25000E-004	  1.54545E-003
  2.50000E-004	  1.54686E-003
  3.75000E-004	  1.54834E-003
  5.00000E-004	  1.54972E-003
  6.25000E-004	  1.55116E-003
  7.50000E-004	  1.55266E-003
  8.75000E-004	  1.55405E-003
  1.00000E-003	  1.55556E-003
  1.12500E-003	  1.55126E-003
  1.25000E-003	  1.54977E-003
  1.37500E-003	  1.54878E-003
  1.50000E-003	  1.54863E-003
  1.62500E-003	  1.54872E-003
  1.75000E-003	  1.54878E-003
  1.87500E-003	  1.55057E-003
  2.00000E-003	  1.30930E-003
  2.25000E-003	  1.31610E-003
  2.50000E-003	  1.32670E-003
  2.75000E-003	  1.33693E-003
  3.00000E-003	  1.34822E-003
  3.25000E-003	  1.36104E-003
  3.50000E-003	  1.37419E-003
  3.75000E-003	  1.38723E-003
  4.00000E-003	  1.27677E-003
  4.50000E-003	  1.31009E-003
  5.00000E-003	  1.34958E-003
  5.50000E-003	  1.38952E-003
  6.00000E-003	  1.42558E-003
  6.50000E-003	  1.46424E-003
  7.00000E-003	  1.50335E-003
  7.50000E-003	  1.54201E-003
  8.00000E-003	  1.52839E-003
  9.00000E-003	  1.60010E-003
  1.00000E-002	  1.66657E-003
  1.10000E-002	  1.73229E-003
  1.20000E-002	  1.78977E-003
  1.30000E-002	  1.84013E-003
  1.40000E-002	  1.88935E-003
  1.50000E-002	  1.93140E-003
  1.60000E-002	  1.95280E-003
  1.80000E-002	  2.01910E-003
  2.00000E-002	  2.06945E-003
  2.20000E-002	  2.10965E-003
  2.40000E-002	  2.14006E-003
  2.60000E-002	  2.16074E-003
  2.80000E-002	  2.17550E-003
  3.00000E-002	  2.18418E-003
  3.20000E-002	  2.18117E-003
  3.60000E-002	  2.17945E-003
  4.00000E-002	  2.16910E-003
  4.40000E-002	  2.15386E-003
  4.80000E-002	  2.13473E-003
  5.20000E-002	  2.11559E-003
  5.60000E-002	  2.09573E-003
  6.00000E-002	  2.07673E-003
  6.40000E-002	  2.05466E-003
  7.20000E-002	  2.02002E-003
  8.00000E-002	  1.99033E-003
  8.80000E-002	  1.96515E-003
  9.60000E-002	  1.94641E-003
  1.04000E-001	  1.92931E-003
  1.12000E-001	  1.91431E-003
  1.20000E-001	  1.89883E-003
  1.28000E-001	  1.88093E-003
  1.44000E-001	  1.85702E-003
  1.60000E-001	  1.83372E-003
  1.76000E-001	  1.81199E-003
  1.92000E-001	  1.79259E-003
  2.08000E-001	  1.77217E-003
  2.24000E-001	  1.75585E-003
  2.40000E-001	  1.74342E-003
  2.56000E-001	  1.71978E-003
  2.88000E-001	  1.68764E-003
  3.20000E-001	  1.65774E-003
  3.52000E-001	  1.63342E-003
  3.84000E-001	  1.60998E-003
  4.16000E-001	  1.58811E-003
  4.48000E-001	  1.56566E-003
  4.80000E-001	  1.54537E-003
  5.12000E-001	  1.51905E-003
  5.76000E-001	  1.48360E-003
  6.40000E-001	  1.45367E-003
  7.04000E-001	  1.42090E-003
  7.68000E-001	  1.40111E-003
  8.32000E-001	  1.37010E-003
  8.96000E-001	  1.35133E-003
  9.60000E-001	  1.33062E-003
  1.02400E+000	  1.30001E-003
  1.15200E+000	  1.25356E-003
  1.28000E+000	  1.22540E-003
  1.40800E+000	  1.20177E-003
  1.53600E+000	  1.19106E-003
  1.66400E+000	  1.17307E-003
  1.79200E+000	  1.16642E-003
  1.92000E+000	  1.13856E-003
  2.01600E+000	  1.12757E-003
  2.27200E+000	  1.11079E-003
  2.52800E+000	  1.07781E-003
  2.78400E+000	  1.04585E-003
  3.04000E+000	  1.03858E-003
  3.29600E+000	  1.03553E-003
  3.55200E+000	  1.03503E-003
  3.80800E+000	  1.02410E-003
  4.06400E+000	  1.00857E-003
  4.57600E+000	  1.00038E-003
  5.08800E+000	  9.84219E-004
  5.60000E+000	  9.73482E-004
  6.11200E+000	  9.57114E-004
  6.62400E+000	  9.60082E-004
  7.13600E+000	  9.47144E-004
  7.64800E+000	  9.49445E-004
  8.16000E+000	  9.17860E-004
  9.18400E+000	  9.17789E-004
  1.02080E+001	  9.10891E-004
  1.12320E+001	  9.13552E-004
  1.22560E+001	  9.07622E-004
  1.32800E+001	  9.03942E-004
  1.43040E+001	  8.91330E-004
  1.53280E+001	  8.80487E-004
  1.63520E+001	  8.56845E-004
  1.84000E+001	  8.55886E-004
  2.04480E+001	  8.46939E-004
  2.24960E+001	  8.29956E-004
  2.45440E+001	  8.33127E-004
  2.65920E+001	  8.17557E-004
  2.86400E+001	  8.15950E-004
  3.06880E+001	  8.11912E-004
  3.27360E+001	  7.99910E-004
  3.68320E+001	  7.75907E-004
  4.09280E+001	  7.72028E-004
  4.50240E+001	  7.51560E-004
  4.91200E+001	  7.47417E-004
  5.32160E+001	  7.44939E-004
  5.73120E+001	  7.43319E-004
  6.14080E+001	  7.57125E-004
  6.55040E+001	  7.31229E-004
  7.36960E+001	  7.16369E-004
  8.18880E+001	  7.01655E-004
  9.00800E+001	  6.88271E-004
  9.82720E+001	  6.64173E-004
  1.06464E+002	  6.53437E-004
  1.14656E+002	  6.44738E-004
  1.22848E+002	  6.26936E-004
  1.31040E+002	  6.15173E-004
  1.47424E+002	  5.97902E-004
  1.63808E+002	  5.62350E-004
  1.80192E+002	  5.42483E-004
  1.96576E+002	  5.40349E-004
  2.12960E+002	  5.24908E-004
  2.29344E+002	  3.26319E-004
  2.45728E+002	  3.26319E-004
  2.62112E+002	  3.13463E-004
  2.94880E+002	  3.13463E-004
  3.27648E+002	  3.13463E-004
  3.60416E+002	  3.13463E-004
  3.93184E+002	  3.13463E-004
  4.25952E+002	  3.13463E-004
  4.58720E+002	  3.13463E-004
  4.91488E+002	  3.13463E-004
  5.24256E+002	  3.00555E-004
  5.89792E+002	  3.00555E-004
  6.55328E+002	  3.00555E-004
  7.20864E+002	  3.00555E-004
  7.86400E+002	  3.00555E-004
  8.51936E+002	  3.00555E-004
  9.17472E+002	  3.00555E-004
  9.83008E+002	  3.00555E-004
  1.04854E+003	  2.88862E-004
  1.17962E+003	  2.88862E-004
  1.31069E+003	  2.88862E-004
  1.44176E+003	  2.88862E-004
  1.57283E+003	  2.88862E-004
  1.70390E+003	  2.88862E-004
  1.83498E+003	  2.88862E-004
  1.96605E+003	  2.88862E-004
  2.09712E+003	  2.67504E-004
  2.35926E+003	  2.67504E-004
  2.62141E+003	  2.67504E-004
  2.88355E+003	  2.67504E-004
  3.14570E+003	  2.67504E-004
  3.40784E+003	  2.67504E-004
  3.66998E+003	  2.67504E-004
  3.93213E+003	  2.67504E-004
  4.19427E+003	  2.39449E-004
  4.71856E+003	  2.39449E-004
  5.24285E+003	  2.39449E-004
  5.76714E+003	  2.39449E-004
  6.29142E+003	  2.39449E-004
  6.81571E+003	  2.39449E-004
  7.34000E+003	  2.39449E-004
  7.86429E+003	  2.39449E-004
  8.38858E+003	  1.90209E-004
  9.43715E+003	  1.90209E-004
  1.04857E+004	  1.90209E-004
  1.15343E+004	  1.90209E-004
  1.25829E+004	  1.90209E-004
  1.36315E+004	  1.90209E-004
  1.46800E+004	  1.90209E-004
  1.57286E+004	  1.90209E-004
  1.67772E+004	  1.44406E-004
  1.88743E+004	  1.44406E-004
  2.09715E+004	  1.44406E-004
  2.30686E+004	  1.44406E-004
  2.51658E+004	  1.44406E-004
  2.72629E+004	  1.44406E-004
  2.93601E+004	  1.44406E-004
  3.14572E+004	  1.44406E-004
